RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23
395121,21,St. Louis,msa,MO,136400.5,142525.5,150750,151700,146621.5,140171.5,136000,130500,126000,120500,117500,125000,130000,134068,142568,144700,140200,136500,134950,132200,127849,125380,127281,135000,139500,140500,145250,145750,139750,135437.5,129824,126136.5,128677.5,125633,119705.5,116700,119950,128500,133552,137552,137000,129000,124500,125000,121500,114500,113729,116679,121950,132000,136000,135000,135000,131503,126503,124475,124375,119845,115445,120500,130000,139000,145500,147554.5,143554.5,138750,133750,128500,128750.5,127750.5,122993,124743,131700,142450,152500,154000,150250,144250,139500,137500,138500,136500,133324,138324.5,144000,150950,159950,161500,155431,151431,147450,142659.5,143659.5,142450,138750,141250,149500,159500,167500,166500,161450,157450,153000,150450,149187.5,146687.5,143450,148000,154500,160000,169700,171950,167250,162500,159950,161450,160851,154351,155750,161750,166000,174950,178950,176500,175000,172450,168450,166000,164824,165824,163500,165000,172500,179250,186750,185000,180000,175875,173375,174950,174539,171089,164000,169500,183000,189500,193750,201250,200000,194250,195250,195000,192450,184450,181500,184500,189573,204573,217500,219550,217800,213250,205000,200000,198500,191737.5,185737.5,192500,207575.5,217575.5,230000,239000,229000,220750,218250,209000,201500,195500,195500,207500,217500,220000,233500,248500,245063,240063
394943,22,Orlando,msa,FL,214975,206500,202975,203000,195250,185250,175500,170500,165000,155000,145250,138700,133450,127500,127000,132675,133125,124950,120000,122500,122650,114900,109700,113450,114500,113500,115000,113750,107750,106500,107500,105000,104750,99750,95000,102500,112500,111500,110500,114375,115375,113500,113000,113250,113500,109825,108575,112000,112000,115950,121700,123250,121500,123000,122975,122475,128750,128750,127000,132000,136500,139000,144950,149950,150000,150000,147750,146250,148500,145000,145000,152625,157575,159950,162500,162500,160000,159500,156975,156975,159450,156450,154000,161000,166000,170000,172850,172850,173775,172275,171000,171500,174000,176250,174250,175250,183250,188500,192500,195000,195000,193029,191979,191400,192400,192400,189950,197500,205500,208000,213000,215500,215000,214375,211875,210000,213950,216450,216250,221250,227500,230000,232500,235000,232500,231500,230000,228450,230950,229500,231000,235000,235000,240000,246000,246750,246250,245500,242500,240000,245000,247000,246500,251000,256500,262250,264125,265375,270000,269500,266500,269000,271100,269600,269000,275000,282500,285000,292500,307500,316000,316000,320000,326000,333450,337950,339500,351500,363650,371150,377500,374000,366550,362550,360000,360000,355000,350000,355000,364950,372450,379950,384950,387000,386000,379000
394458,23,Charlotte,msa,NC,152250,150250,154850,156850,153500,147000,140500,139500,137500,132280.5,132280.5,137500,140000,142000,149500,153500,151000,148250,144625,146375,149250,143250,134000,141000,151000,151000,155500,158250,155250,152500,152500,146250,140553.5,139803.5,137841,138787.5,139946,143500,151000,156500,155500,152500,146000,136500,144000,142500,133500,141000,147250,154750,162500,160500,154500,150250,146250,144250,146750,145000,141500,146500,152000,159500,168200,168200,164750,161000,154750,153000,152500,150500,147500,152500,160215,165215,173750,177250,173000,167000,162500,158500,160000,157500,158500,169000,176500,182450,186700,189250,184975,177475,171500,169000,168500,166750,168250,173500,180800,185800,195000,199000,195000,189750,184750,186125,183625,179000,178125,189125,202500,203500,209500,217500,209000,200000,200000,198500,200500,200750,198750,207500,215000,220000,229500,228500,223500,219500,211500,209500,209500,206500,208500,216000,225000,235000,244500,247000,240000,236500,234500,232000,235500,233250,234250,244250,251750,250000,255000,266500,269500,268750,268500,271750,270000,267000,268000,277000,290000,300000,307750,313250,316250,317375,317625,321000,325000,322350,322600,330750,348000,365000,372500,371250,363750,355000,345000,342500,335000,332500,334000,337750,348750,355000,372500,377500,372600,365100
395055,24,San Antonio,msa,TX,145573.5,149323.5,153600,153600,150000,147500,143926,138926,135000,137000,140500,141950,142950,148000,153250,156903,154152.5,147625,141875,137250,139000,140450,139950,140500,141000,143000,146573.5,153074,156500,151000,147125,148625,149500,144500,140000,142100,143454.5,146354.5,151250,153624,151374,146500,145000,143300,141425,138125,137500,144750,150750,155000,161000,161000,157250,153750,150500,152500,152500,150000,152500,152500,154950,164950,172013.5,172513.5,169800,166750,163450,161000,162500,160250,160147,164897,167500,172500,177125,178875,176750,176125,171125,170000,172500,170250,172875,177125,178000,183500,191763.5,190513.5,188750,186000,180950,177730,178280,179500,178000,181575,187525,193127.5,197177.5,198789,199739,196450,191450,188420.5,188470.5,187915,187365,188450,194000,201696.5,207465.5,208268.5,205133.5,200133.5,195000,196632,199132,199450,197450,201750,207750,214000,219100,217100,217250,214000,208625,206375,205475.5,203975.5,204999.5,211749.5,215250,220688,227370,227191,227509,226000,221412.5,215162.5,215250,217500,217500,225127.5,232377.5,235200,238950,246000,251000,252250,251250,249950,249950,249500,250950,253950,260000,270500,280500,289500,292000,290000,291000,293500,295000,292500,292500,300500,312580,327080,333750,327542.5,321293,320250,319750,309500,302500,300000,297500,301700.5,305450.5,311250,314505.5,316923,317417.5,311999.5
394998,25,Portland,msa,OR,263750,267250,273000,273000,270950,259950,252500,252500,246000,240500,244475,242475,235500,237950,239950,238500,240887.5,237387.5,232500,231000,228500,227000,224500,229663,233163,231000,232500,237450,239950,235000,227000,224500,222500,214000,209000,206000,204450,213450,217500,214250,214250,215000,208500,211000,212500,199250,198200,201450,204500,215487.5,226987.5,233250,231750,230937.5,228937.5,227450,227450,226448.5,223948.5,229000,239000,245500,253000,258075,259075,256000,255000,252500,248387.5,243595,249957.5,258100,258350,266750,272250,272859.5,274859.5,271929.5,269109.5,269180,268250,262713.5,258963.5,265000,276250,286250,294000,297750,296250,290500,285500,287500,291000,288500,285500,298000,315000,322450,329950,330000,327500,327500,323000,323000,325000,325000,325500,330500,341500,351500,357500,360325,361325,358500,357500,355750,352000,357390,363140,367500,375000,382000,390000,390000,386500,381500,377500,375475,370425,364700,367250,377125,382125,392500,399950,397450,397450,392450,387450,391450,389000,387500,391950,396950,401125,405625,414500,424000,431500,435000,437450,435950,431000,432500,443250,458250,471000,486000,497500,502500,507525,502525,498000,500500,500000,495750,495750,516000,537662.5,549162.5,557500,555000,540000,529390,524390,515000,500000,485000,487500,500000,515000,532499.5,544999.5,547500,540000,537500
395045,26,Sacramento,msa,CA,268500,257000,250938.5,240938.5,236500,229000,217500,211500,201500,190000,185000,187500,190000,198000,207000,210000,211000,210000,210000,207000,207000,205375,199125,207250,211000,208750,211250,212500,210000,204500,202000,202000,202000,190000,179500,180500,185000,185000,183750,183750,183500,185000,180000,178000,178000,172500,175000,181500,184000,185000,189875,199875,205000,210000,210000,209750,217250,219000,221500,235000,242500,249550,263050,268500,267500,267500,268500,268500,267500,260000,262500,272500,278000,289375,296375,294000,291500,292500,294000,286500,287500,285000,287500,298000,299000,308500,315000,312500,310000,309500,307625,307125,311500,312145,309645,317500,325000,330000,341000,343500,342500,345000,344500,343500,336500,328000,329250,335750,346000,359000,369250,371750,370000,369000,371500,373750,368750,365000,367000,374500,386000,394750,399250,399000,393000,389500,385500,383000,382500,377250,377250,385000,397500,407718,411218,411000,410750,405750,400000,401000,399000,392000,394000,411375,421375,419500,427000,442500,453500,461000,463500,461000,460000,458750,463750,485000,507000,522000,536000,538500,535000,533250,530750,531000,533000,527750,535750,565000,577500,581250,583750,573500,556000,542500,532500,525000,512500,500000,506000,514000,520500,532500,545000,555000,554500,552000
394982,27,Pittsburgh,msa,PA,108950,112500,119000,120000,117500,110950,106361,105361,101450,96500,95000,101000,108500,113000,119450,122950,120000,115500,112850,110840,105115,101125,100950,105600,114400,118750,120000,119000,117000,116800,115300,111500,107500,102500,100000,105000,112500,119450,124450,125000,126500,121750,114750,111950,108675,108725,107500,110000,120900,126650,131750,133500,129500,125000,120500,117500,115000,113875,110680.5,115180.5,123875,129500,136450,137400,134675,130725,123500,118750,114000,110250,112250,116750,123000,130500,137375,140375,139850,134350,128250,123725,122475,122250,120750,123500,128625,133625,143750,147600,143225,139375,131500,128750,130325,127350,121775,123000,134500,142000,146250,148250,142500,140500,137500,134000,132000,127500,122500,127900,137900,145000,153000,154000,151000,148500,145500,143000,139500,137000,138500,145000,149500,153250,163750,166500,161000,158500,152500,147500,149000,143250,139500,146750,153000,160000,170000,170450,168700,164750,156500,157500,155000,148500,148000,155750,171250,175000,174500,182000,184000,181500,177950,175450,170000,163000,163750,175750,183596,191046.5,204950,210000,205000,200000,192500,185000,185000,179500,174500,182450,193450,201000,211375,216375,211500,201500,192500,187500,179995,169995,170000,177500,187500,197921,212921,219000,216500,219500
394466,28,Cincinnati,msa,OH,129500,135000,143500,141000,133950,130400,123450,117250,111100,105850,110000,116900,120225,123575,127500,128750,126500,125000,124450,122337,117887,113900,116350,123950,127700,128700,128812.5,130312.5,129500,128000,126950,120750,120300,120500,116450,115950,119500,122000,128000,133500,131500,121100,113601,118126.5,117625,111670,111620,114450,118950,125450,131000,132000,131125,128625,123000,120500,118250,117500,116200,120450,128500,136000,140000,139000,135625,128875,124250,122450,121450,115000,112509.5,119509.5,124750,132700,142400,144500,142362.5,137712.5,132400,129450,126950,121000,120950,129450,134750,142700,148900,147450,146000,141500,137000,135500,137000,133000,129000,135500,143625,148625,154000,155500,151500,148187.5,147187.5,144911.5,140911.5,140500,137704.5,138705,148500,151000,157750,163750,159950,156450,151500,153750,154250,147500,150000,157950,162450,165500,167000,168825,169825,165000,160000,160000,156250,151250,154500,159500,164500,174000,176925,176425,177750,173750,167200,165950,165225,162225,163250,172975,180200,181675,186950,192000,193750,191750,189000,188450,186950,181500,179000,182250,191500,201750,215250,222750,220000,217475,212475,212500,214500,204500,200750,210750,220000,232500,241375,238875,235000,231625,221625,205500,205500,206250,205250,216500,229198,244198,250000,251490,251490,244950
394355,29,Austin,msa,TX,186236,187236.5,192500,193250,189750,182991.5,179941.5,175950,171450,171450,177500,180000,180000,185000,189450,190450,187000,183750,179151,174501,178937.5,180837.5,177500,177600,180100,185000,191500,203847,202347,192500,187434.5,181934.5,183625,184125,181125,180025,183300,189510,192810,193450,190700,187950,183750,179375,178419.5,172544.5,175250,189975,197475,205000,210000,209989,209489,199975,193225,192750,193700,195450,196750,205752.5,215752.5,223800,228050,224750,218950,217075,214625,213500,217100,214095,216847.5,227350,232497.5,237450,242450,243562.5,240812.5,237250,235500,233000,232500,235500,238000,244250,255325,266075,269825,267325,260000,252756,250256,254500,260500,256000,255000,267500,281750,287750,288499.5,284499.5,279500,273750,271250,278391.5,278545.5,274764.5,277288,286177,294000,300500,303250,298750,294500,289000,287500,290000,292815,292815,292500,300000,310500,320450,324950,320000,317500,309950,302450,306000,308312.5,304312.5,297909.5,304409.5,318500,332500,342500,336619,326201.5,322082.5,325000,325000,325000,322500,322500,336250,343750,344700,351200,362152.5,366902.5,368250,372000,376500,379924.5,377850,391925.5,427500,457500,470000,475641.5,478141.5,470500,460500,452500,457500,465000,467500,480425.5,503200.5,529100,550519.5,546694.5,522500,503000,490500,480839,465839,450000,450980,449480,448709.5,463709.5,471000,472500,470000,462500,455000
394775,30,Las Vegas,msa,NV,244387.5,239000,229000,221030.5,212030.5,198500,191000,185000,177500,165000,151000,144500,136500,131450,130950,129500,127000,126500,130500,134000,142500,137500,127450,129950,132500,133500,131500,129225,126280.5,127555.5,127500,124500,123000.5,119500.5,118500,117500,115500,115500,115000,112500,110000,110000,110500,111750,113750,112500,110000,112500,116000,117500,121500,125000,126500,129000,130000,133000,137000,136750,137749.5,142499.5,147500,151500,156500,162500,165000,165000,167500,170000,170000,169950,168850,171400,176500,176500,177500,180000,184375,188562.5,184187.5,185000,190000,185000,182500,185000,189500,192000,194500,199500,200000,205000,203500,200500,202000,200000,200000,198000,199500,206500,210000,210000,209000,209000,210000,214000,214000,211000,213500,217500,222500,227500,232500,237500,239450,239450,240000,240000,243500,245997.5,247497.5,252500,257500,262500,266000,266000,269250,272175,271050,272125,272050,270550,269000,271500,274000,274500,276000,278000,280000,282500,282500,281250,283750,282500,284000,289000,288000,289000,296000,300000,302000,306444,309444,312500,315000,315000,317500,325950,333450,340000,351000,363500,370000,372500,374850,377350,383500,388500,400625,415625,425000,432500,435000,427500,410000,400000,399643.5,392143.5,380950,375900,374950,380000,387500,393000,397950,400450,401500,400000
394735,31,Kansas City,msa,MO,141705,146783,151783,150875,147875,142866,135866,133837.5,132088,124250,124957.5,133907.5,139450,144250,149040,151262,149915,144293,140350,140950,137050,131350,129500,135776.5,143276.5,146750,152500,152175,147175,142500,137000,136000,136000,129000,124250,127564.5,128643,132078.5,141250,141650,137100,132900,132700,135250,130000,122500,121775,126725,133871,142421,148500,149250,146250,143500,140187.5,136937.5,137250,128500,122000,130049.5,137049.5,147609,162359,166375,159625,152500,149975,146000,145975,144450,137000,137475,147475,158250,165143.5,169394,165000,158125,153125,152250,151750,149000,145705,148705,161000,171000,175507.5,173025.5,169018,164000,162500,164000,160500,155000,150462.5,154462.5,165000,176552.5,186302.5,186250,181183.5,176683.5,173000,170950,169450,163676.5,162677,168500,172550,182300,193938.5,195188.5,190000,186750,180500,180250,182500,182000,181975,186475,193000,197325,202825,202000,197252.5,191766.5,190014,193000,191500,186500,185000,192500,205000,217500,225000,221000,216000,207500,200000,200553,200553,196580,197579.5,211000,222500,227500,235000,240500,242913.5,244913,243000,240500,235000,230000,233950,237916.5,246466.5,261250,269250,274500,270000,261000,258600,256465.5,256365.5,251000,248500,261679,278179,296231.5,308731.5,304500,297000,291000,282263,272763.5,268941.5,262441.5,257500,265623,277373,291750,305000,307500,305791,296991
394492,32,Columbus,msa,OH,130500,133500,136400,133600,129150,126450,121450,113350,112650,126250,122000,116000,121750,123975,128725,130000,129753,128753,130000,128750,123725,122275,126050,127550,125800,130950,132400,127400,124950,122000,119500,119350,121850,130000,120000,108950,116450,117500,121000,128450,127700,121799.5,115633,113583,117700,115950,110250,115000,124500,129450,132450,140000,140000,133500,125500,122000,124000,118500,113000,123200,130950,134750,151500,154375,143825,138950,134000,147500,146000,126000,129000,136500,141000,146000,167000,167000,150250,149700,155100,155650,148000,138000,173900,182900,150250,161200,169050,164100,160000,156125,149625,144750,142750,143000,145000,148500,152750,157750,161000,162550,162187.5,159387.5,156250,154950,154450,152075,149325,151375,159575,172700,177250,174500,172450,167450,167500,170000,169950,164975,165150,172125,174500,179500,188000,190950,184950,178500,176450,175450,177500,176500,174000,177500,185225.5,195225.5,202500,199500,193500,189000,185000,182500,180500,178450,177950,189000,200000,203250,206750,214500,218500,213500,208375,207375,206425,200925,198450,207600,221150,234000,245500,251000,250250,246750,241250,236250,232500,230500,228000,232500,250000,267500,276500,279000,272500,262500,260000,256500,247750,240000,243750,251000,261000,276000,286000,289925,289925,280000
